Организация;Партнер;ИНН;КПП;ТС;ГосНомер;ИД;Активно;ОкончаниеНачисления;НомерНачисления;ДатаНачисления;Сумманачисления;НомерСчета;ДатаСчет;
Нави Групп Краснодар;Краснодарнефтегеофизика;2308024537;230801001;УРАЛ О763РС123  ;О763РС123  ;;Нет;01.06.2020 0:00:00;;;0;;;
Нави Групп Краснодар;Краснодарнефтегеофизика;2308024537;230801001;ГАЗ 66 В289МК93   ;В289МК93   ;;Нет;01.06.2020 0:00:00;;;0;;;
Нави Групп Краснодар;Краснодарнефтегеофизика;2308024537;230801001;УАЗ С746АК93   ;С746АК93   ;;Нет;01.06.2020 0:00:00;;;0;;;
Нави Групп Краснодар;Краснодарнефтегеофизика;2308024537;230801001;ГАЗ 66 К235ВА93   ;К235ВА93   ;;Нет;01.06.2020 0:00:00;;;0;;;
Нави Групп Краснодар;Краснодарнефтегеофизика;2308024537;230801001;УАЗ У284ВА93   ;У284ВА93   ;;Нет;01.06.2020 0:00:00;;;0;;;
Нави Групп Краснодар;Краснодарнефтегеофизика;2308024537;230801001;ГАЗ 66 К236ВА93   ;К236ВА93   ;;Нет;01.06.2020 0:00:00;;;0;;;
Нави Групп Краснодар;Смолихин Станислав Андреевич;226303034103;;Shacman О067ХЕ123  ;О067ХЕ123  ;;Нет;01.12.2019 0:00:00;;;0;;;
Нави Групп Краснодар;Смолихин Станислав Андреевич;226303034103;;Shacman KZ591AC    ;KZ591AC    ;;Нет;01.12.2019 0:00:00;;;0;;;
Нави Групп Краснодар;Смолихин Станислав Андреевич;226303034103;;Shacman О076ХЕ123  ;О076ХЕ123  ;;Нет;01.12.2019 0:00:00;;;0;;;
Нави Групп Краснодар;Одабашян Андраник Хоренович;231107915864;;CANTER В109УМ123  ;В109УМ123  ;;Нет;01.03.2020 0:00:00;;;0;;;
Нави Групп Краснодар;Одабашян Андраник Хоренович;231107915864;;ISUZU Е301ХВ123  ;Е301ХВ123  ;;Нет;01.03.2020 0:00:00;;;0;;;
Нави Групп Краснодар;Одабашян Андраник Хоренович;231107915864;;CANTER М459ТЕ62   ;М459ТЕ62   ;;Нет;01.03.2020 0:00:00;;;0;;;
Нави Групп Краснодар;Одабашян Андраник Хоренович;231107915864;;ISUZU Т617УР123  ;Т617УР123  ;;Нет;01.03.2020 0:00:00;;;0;;;
Нави Групп Краснодар;Одабашян Андраник Хоренович;231107915864;;CANTER О846ХН123  ;О846ХН123  ;;Нет;01.03.2020 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Trakpactor 550 7583ХЕ23  ;7583ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Trakpactor 550 7569ХЕ23  ;7569ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Trakpactor 550 7568ХЕ23  ;7568ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Trakpactor 550 7582ХЕ23  ;7582ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Trakpactor 550 7570ХЕ23  ;7570ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Trakpactor 550 7571ХЕ23  ;7571ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Sennebogen 875 7563ХЕ23  ;7563ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;LIEBHERR 734 3261ХЕ23  ;3261ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Sennebogen 875 7564ХЕ23  ;7564ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Sennebogen 850 0350ХЕ23  ;0350ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Sennebogen 850 7084ХВ23  ;7084ХВ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;JCB 175 5375ХЕ23  ;5375ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;JCB 175 5376ХЕ23  ;5376ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;HL 770-9S 6164ХЕ23  ;6164ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;МТЗ-82 5394ХЕ23  ;5394ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;HL 770-9S 6163ХЕ23  ;6163ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Sennebogen 875 7565ХЕ23  ;7565ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Sennebogen 830М 5040ХЕ23 ;5040ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Sennebogen 830М 3864ХА23 ;3864ХА23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Sennebogen 830М 7562ХЕ23 ;7562ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Sennebogen 830М 9896УТ23 ;9896УТ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Sennebogen 875 7567ХЕ23  ;7567ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Sennebogen 875 7561ХЕ23  ;7561ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;ОТЭКО-Портсервис;2352039652;235201001;Sennebogen 875 7566ХЕ23  ;7566ХЕ23  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;БИЗНЕС МАШИНА ООО;2309168940;230901001;Камаз С058ХА123  ;С058ХА123  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;БИЗНЕС МАШИНА ООО;2309168940;230901001;Камаз О750РО31  ;О750РО31  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;БИЗНЕС МАШИНА ООО;2309168940;230901001;Камаз С065ХК123  ;С065ХК123  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;БИЗНЕС МАШИНА ООО;2309168940;230901001;MAN А500ОВ23   ;А500ОВ23   ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;НПП КВАНТ ИНЖИНИРИНГ ООО;7715866168;771501001;Largus К998СС62  ;К998СС62  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Фирма Квинта;2635038219;263401001;Boxer А352ВО26   ;А352ВО26   ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Фирма Квинта;2635038219;263401001;Citroen В495РМ26  ;В495РМ26  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Элита-Минерал групп;2627022078;261801001;3309 в086хс 26  ;в086хс 26  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Элита-Минерал групп;2627022078;261801001;6317 в573ук 26  ;в573ук 26  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Элита-Минерал групп;2627022078;261801001;3308 в085хс 26  ;в085хс 26  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Элита-Минерал групп;2627022078;261801001;TGA н679тх 26  ;н679тх 26  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Элита-Минерал групп;2627022078;261801001;3309 в209ен 126 ;в209ен 126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Элита-Минерал групп;2627022078;261801001;2115 В870СМ26;В870СМ26;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Дарья-Металл-Групп;2312096615;230901001;Octavia А107СА123 ;А107СА123 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Дарья-Металл-Групп;2312096615;230901001;Шевроле а050рх93  ;а050рх93  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Дарья-Металл-Групп;2312096615;230901001;Boxer А092ТУ123  ;А092ТУ123  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Дарья-Металл-Групп;2312096615;230901001;Porter Е690ТЕ93   ;Е690ТЕ93   ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Дарья-Металл-Групп;2312096615;230901001;Hyundai М955ТО93   ;М955ТО93   ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Горний (ГорнийТрансЛогистик);2373013790;237301001;TGA Р124СТ123  ;Р124СТ123  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Горний (ГорнийТрансЛогистик);2373013790;237301001;TGA У916ТК197  ;У916ТК197  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;РЕСТО ГАММА ООО;2311285850;230801001;Granta Е520ХУ123 ;Е520ХУ123 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;РЕСТО ГАММА ООО;2311285850;230801001;Granta С499ХУ123 ;С499ХУ123 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Восток-Запад, транспортная фирма;2310159563;231101001;R440 В813УР123  ;В813УР123  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;Accent Т024РВ26  ;Т024РВ26  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;ГАЗель Е582НТ126  ;Е582НТ126  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;4234-04 Е895МС126  ;Е895МС126  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;32054 Е994МС126  ;Е994МС126  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;Camry В022ЕЕ126 ;В022ЕЕ126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;Duster Е830КР126 ;Е830КР126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;212140 Е947МС126 ;Е947МС126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;Logan Е805КР126 ;Е805КР126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;Logan Е739КР126 ;Е739КР126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;212140 Е946МС126 ;Е946МС126 ;;Нет;01.02.2020 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;Logan Е790КР126 ;Е790КР126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;ГАЗель Е602НТ126  ;Е602НТ126  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;Logan Е794КР126 ;Е794КР126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;212140 Е970КР126 ;Е970КР126 ;;Нет;01.04.2020 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2611007356;261101001;212140 Е970КР126 ;Е970КР126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;ГАЗель Е642НТ126  ;Е642НТ126  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;ГАЗель Е654НТ126  ;Е654НТ126  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;ГАЗель Е989МС126  ;Е989МС126  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;ГАЗель Е601НТ126  ;Е601НТ126  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;212140 Е952МС126 ;Е952МС126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;212140 Е932МС126 ;Е932МС126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;212140 Е980КР126 ;Е980КР126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;ГАЗель Е651НТ126  ;Е651НТ126  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;Ceed В244ЕТ126 ;В244ЕТ126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;RIO В625РЕ126 ;В625РЕ126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;RIO В651РЕ126 ;В651РЕ126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;RIO В652РЕ126 ;В652РЕ126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;RIO В653РЕ126 ;В653РЕ126 ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635049370;261501001;Камаз В603РЕ126  ;В603РЕ126  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635830946;263501001;ГАЗель В776МХ126  ;В776МХ126  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635830946;263501001;ГАЗель А648ТР126  ;А648ТР126  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635830946;263501001;ГАЗель А647ТР126  ;А647ТР126  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635830946;263501001;ГАЗель В860АС126  ;В860АС126  ;;Да;01.01.0001 0:00:00;;;0;;;
Нави Групп Краснодар;Агрофирма Золотая Нива;2635830946;263501001;ГАЗель Е292КН126  ;Е292КН126  ;;Да;01.01.0001 0:00:00;;;0;;;
